UT_datetime, Type, Brightness, Zenith, Conditions, Latitude, Longitude, Moon_alt, Moon_illum, Clear SkyClock, Site description, User
2023-05-01 10:29:05, SQM-L,21.45, Up,30%, 37.998, -105.699,  -3, 82, , Crestone  Colorado, Skyguy66
2023-04-30 10:07:50, SQM-L,21.43, Up,30%, 37.998, -105.699,  -3, 73, , Crestone  Colorado, Skyguy66
2023-04-29 09:49:31, SQM-L,21.55, Up,0%, 37.998, -105.699,  -4, 64, , Crestone  Colorado, Skyguy66
2023-04-28 08:33:22, SQM-L,21.65, Up,90%, 37.998, -105.699,  4, 54, , Crestone  Colorado, Skyguy66
2023-04-27 09:05:41, SQM-L,21.71, Up,0%, 37.998, -105.699,  -7, 45, , Crestone  Colorado, Skyguy66
2023-04-26 08:50:15, SQM-L,21.37, Up,90%, 37.998, -105.699,  -10, 36, , Crestone  Colorado, Skyguy66
2023-04-25 07:42:09, SQM-L,22.44, Up,100%, 37.998, -105.699,  -8, 26, , Crestone  Colorado, Skyguy66
2023-04-24 10:18:26, SQM-L,21.92, Up,80%, 37.998, -105.699,  -25, 19, , Crestone  Colorado, Skyguy66
2023-04-23 07:56:55, SQM-L,21.81, Up,70%, 37.998, -105.699,  -23, 11, , Crestone  Colorado, Skyguy66
2023-04-22 10:14:12, SQM-L,22.1, Up,90%, 37.998, -105.699,  -27, 6, , Crestone  Colorado, Skyguy66
2023-04-21 05:19:54, SQM-L,21.85, Up,0%, 37.998, -105.699,  -25, 1, , Crestone  Colorado, Skyguy66
2023-04-20 06:34:10, SQM-L,21.89, Up,70%, 37.998, -105.699,  -41, 0, , Crestone  Colorado, Skyguy66
2023-04-19 07:51:30, SQM-L,22.22, Up,0%, 37.998, -105.699,  -42, 1, , Crestone  Colorado, Skyguy66
2023-04-18 07:59:21, SQM-L,21.92, Up,0%, 37.998, -105.699,  -41, 4, , Crestone  Colorado, Skyguy66
2023-04-17 07:41:11, SQM-L,21.99, Up,0%, 37.998, -105.699,  -42, 10, , Crestone  Colorado, Skyguy66
2023-04-16 07:29:01, SQM-L,22.1, Up,0%, 37.998, -105.699,  -39, 18, , Crestone  Colorado, Skyguy66
2023-04-15 10:08:39, SQM-L,22.07, Up,0%, 37.998, -105.699,  -2, 27, , Crestone  Colorado, Skyguy66
2023-04-15 03:35:37, SQM-L,22.13, Up,100%, 37.998, -105.699,  -71, 30, , Crestone  Colorado, Skyguy66
2023-04-14 08:39:49, SQM-L,21.99, Up,80%, 37.998, -105.699,  -11, 39, , Crestone  Colorado, Skyguy66
2023-04-13 07:09:37, SQM-L,22.3, Up,70%, 37.998, -105.699,  -18, 51, , Crestone  Colorado, Skyguy66
2023-04-12 07:21:27, SQM-L,22.04, Up,0%, 37.998, -105.699,  -7, 62, , Crestone  Colorado, Skyguy66
2023-04-11 05:45:18, SQM-L,21.96, Up,0%, 37.998, -105.699,  -12, 73, , Crestone  Colorado, Skyguy66
2023-04-10 05:10:41, SQM-L,21.83, Up,0%, 37.998, -105.699,  -6, 83, , Crestone  Colorado, Skyguy66
2023-04-09 03:58:31, SQM-L,21.77, Up,60%, 37.998, -105.699,  -7, 90, , Crestone  Colorado, Skyguy66
2023-04-08 03:04:20, SQM-L,21.62, Up,20%, 37.998, -105.699,  -5, 96, , Crestone  Colorado, Skyguy66
2023-04-07 02:42:01, SQM-L,20.15, Up,20%, 37.998, -105.699,  4, 99, , Crestone  Colorado, Skyguy66
2023-04-06 11:31:49, SQM-L,18.99, Up,0%, 37.998, -105.699,  16, 100, , Crestone  Colorado, Skyguy66
2023-04-04 11:16:32, SQM-L,20.58, Up,80%, 37.998, -105.699,  11, 97, , Crestone  Colorado, Skyguy66
2023-04-03 11:31:25, SQM-L,21.0, Up,20%, 37.998, -105.699,  3, 93, , Crestone  Colorado, Skyguy66
2023-04-02 11:28:54, SQM-L,21.38, Up,0%, 37.998, -105.699,  -0, 87, , Crestone  Colorado, Skyguy66
2023-04-01 11:14:47, SQM-L,21.59, Up,0%, 37.998, -105.699,  -3, 80, , Crestone  Colorado, Skyguy66
2023-03-31 10:35:27, SQM-L,21.7, Up,30%, 37.998, -105.699,  -2, 72, , Crestone  Colorado, Skyguy66
2023-03-30 10:11:17, SQM-L,21.74, Up,10%, 37.998, -105.699,  -4, 62, , Crestone  Colorado, Skyguy66
2023-03-29 09:23:04, SQM-L,21.95, Up,10%, 37.998, -105.699,  -4, 53, , Crestone  Colorado, Skyguy66
2023-03-28 09:19:55, SQM-L,21.72, Up,0%, 37.998, -105.699,  -10, 43, , Crestone  Colorado, Skyguy66
2023-03-27 07:31:44, SQM-L,21.84, Up,30%, 37.998, -105.699,  -4, 33, , Crestone  Colorado, Skyguy66
2023-03-26 08:04:36, SQM-L,21.88, Up,0%, 37.998, -105.699,  -18, 24, , Crestone  Colorado, Skyguy66
2023-03-25 08:03:22, SQM-L,21.81, Up,20%, 37.998, -105.699,  -27, 16, , Crestone  Colorado, Skyguy66
2023-03-24 08:18:06, SQM-L,21.8, Up,0%, 37.998, -105.699,  -37, 9, , Crestone  Colorado, Skyguy66
2023-03-23 07:36:08, SQM-L,21.84, Up,0%, 37.998, -105.699,  -43, 3, , Crestone  Colorado, Skyguy66
2023-03-22 06:02:53, SQM-L,22.0, Up,100%, 37.998, -105.699,  -46, 0, , Crestone  Colorado, Skyguy66
2023-03-21 04:51:39, SQM-L,21.92, Up,90%, 37.998, -105.699,  -49, 0, , Crestone  Colorado, Skyguy66
2023-03-19 05:30:06, SQM-L,21.88, Up,0%, 37.998, -105.699,  -70, 9, , Crestone  Colorado, Skyguy66
2023-03-18 08:23:33, SQM-L,22.37, Up,0%, 37.998, -105.699,  -37, 16, , Crestone  Colorado, Skyguy66
2023-03-17 05:50:08, SQM-L,21.72, Up,90%, 37.998, -105.699,  -56, 26, , Crestone  Colorado, Skyguy66
2023-03-16 06:13:17, SQM-L,22.03, Up,80%, 37.998, -105.699,  -41, 37, , Crestone  Colorado, Skyguy66
2023-03-15 04:02:33, SQM-L,22.0, Up,90%, 37.998, -105.699,  -53, 49, , Crestone  Colorado, Skyguy66
2023-03-14 06:25:36, SQM-L,21.89, Up,0%, 37.998, -105.699,  -15, 59, , Crestone  Colorado, Skyguy66
2023-03-13 04:45:37, SQM-L,21.71, Up,20%, 37.998, -105.699,  -21, 70, , Crestone  Colorado, Skyguy66
2023-03-12 03:08:49, SQM-L,21.81, Up,100%, 37.998, -105.699,  -27, 80, , Crestone  Colorado, Skyguy66
2023-03-11 02:44:05, SQM-L,21.86, Up,100%, 37.998, -105.699,  -20, 88, , Crestone  Colorado, Skyguy66
2023-03-10 03:07:22, SQM-L,21.37, Up,0%, 37.998, -105.699,  -4, 93, , Crestone  Colorado, Skyguy66
2023-03-09 02:21:15, SQM-L,21.69, Up,90%, 37.998, -105.699,  -1, 98, , Crestone  Colorado, Skyguy66
2023-03-07 01:03:02, SQM-L,18.53, Up,60%, 37.998, -105.699,  7, 100, , Crestone  Colorado, Skyguy66
2023-03-06 12:19:46, SQM-L,19.68, Up,20%, 37.998, -105.699,  11, 99, , Crestone  Colorado, Skyguy66
2023-03-05 12:15:42, SQM-L,20.08, Up,0%, 37.998, -105.699,  7, 96, , Crestone  Colorado, Skyguy66
2023-03-04 12:18:40, SQM-L,20.94, Up,10%, 37.998, -105.699,  1, 92, , Crestone  Colorado, Skyguy66
2023-03-03 12:08:21, SQM-L,21.62, Up,10%, 37.998, -105.699,  -3, 86, , Crestone  Colorado, Skyguy66
2023-03-02 11:34:06, SQM-L,21.57, Up,30%, 37.998, -105.699,  -5, 78, , Crestone  Colorado, Skyguy66
2023-03-01 11:27:16, SQM-L,21.54, Up,80%, 37.998, -105.699,  -10, 70, , Crestone  Colorado, Skyguy66
2023-02-27 08:43:50, SQM-L,21.91, Up,0%, 37.998, -105.699,  -4, 50, , Crestone  Colorado, Skyguy66
2023-02-26 08:25:32, SQM-L,21.84, Up,10%, 37.998, -105.699,  -11, 40, , Crestone  Colorado, Skyguy66
2023-02-25 07:37:02, SQM-L,21.71, Up,30%, 37.998, -105.699,  -15, 30, , Crestone  Colorado, Skyguy66
2023-02-24 07:54:04, SQM-L,21.67, Up,20%, 37.998, -105.699,  -29, 21, , Crestone  Colorado, Skyguy66
2023-02-23 07:36:47, SQM-L,21.79, Up,10%, 37.998, -105.699,  -38, 12, , Crestone  Colorado, Skyguy66
2023-02-22 09:03:33, SQM-L,21.76, Up,20%, 37.998, -105.699,  -54, 6, , Crestone  Colorado, Skyguy66
2023-02-21 08:05:04, SQM-L,21.73, Up,0%, 37.998, -105.699,  -61, 2, , Crestone  Colorado, Skyguy66
2023-02-20 08:25:35, SQM-L,21.78, Up,0%, 37.998, -105.699,  -64, 0, , Crestone  Colorado, Skyguy66
2023-02-19 10:25:13, SQM-L,21.7, Up,0%, 37.998, -105.699,  -38, 1, , Crestone  Colorado, Skyguy66
2023-02-18 05:26:32, SQM-L,21.77, Up,60%, 37.998, -105.699,  -77, 6, , Crestone  Colorado, Skyguy66
2023-02-17 06:29:01, SQM-L,22.05, Up,10%, 37.998, -105.699,  -62, 13, , Crestone  Colorado, Skyguy66
2023-02-16 08:53:29, SQM-L,22.39, Up,20%, 37.998, -105.699,  -24, 21, , Crestone  Colorado, Skyguy66
2023-02-15 07:31:34, SQM-L,21.52, Up,90%, 37.998, -105.699,  -27, 32, , Crestone  Colorado, Skyguy66
2023-02-14 06:57:49, SQM-L,21.98, Up,100%, 37.998, -105.699,  -21, 43, , Crestone  Colorado, Skyguy66
2023-02-13 07:18:20, SQM-L,21.73, Up,10%, 37.998, -105.699,  -5, 54, , Crestone  Colorado, Skyguy66
2023-02-12 06:13:15, SQM-L,21.72, Up,90%, 37.998, -105.699,  -5, 65, , Crestone  Colorado, Skyguy66
2023-02-11 05:10:43, SQM-L,21.52, Up,0%, 37.998, -105.699,  -5, 74, , Crestone  Colorado, Skyguy66
2023-02-10 04:06:05, SQM-L,21.43, Up,0%, 37.998, -105.699,  -5, 83, , Crestone  Colorado, Skyguy66
2023-02-09 01:46:11, SQM-L,21.36, Up,0%, 37.998, -105.699,  -20, 90, , Crestone  Colorado, Skyguy66
2023-02-08 02:04:22, SQM-L,21.28, Up,0%, 37.998, -105.699,  -6, 95, , Crestone  Colorado, Skyguy66
2023-02-07 02:43:34, SQM-L,20.42, Up,0%, 37.998, -105.699,  13, 98, , Crestone  Colorado, Skyguy66
2023-02-06 01:45:10, SQM-L,19.37, Up,0%, 37.998, -105.699,  13, 100, , Crestone  Colorado, Skyguy66
2023-02-04 12:50:12, SQM-L,19.75, Up,0%, 37.998, -105.699,  10, 99, , Crestone  Colorado, Skyguy66
2023-02-03 12:49:58, SQM-L,20.56, Up,0%, 37.998, -105.699,  3, 96, , Crestone  Colorado, Skyguy66
2023-02-02 12:38:33, SQM-L,21.53, Up,0%, 37.998, -105.699,  -3, 91, , Crestone  Colorado, Skyguy66
2023-02-01 12:24:41, SQM-L,21.78, Up,0%, 37.998, -105.699,  -9, 85, , Crestone  Colorado, Skyguy66
2023-01-31 10:58:30, SQM-L,21.64, Up,40%, 37.998, -105.699,  -5, 77, , Crestone  Colorado, Skyguy66
2023-01-30 09:39:42, SQM-L,21.55, Up,50%, 37.998, -105.699,  -2, 67, , Crestone  Colorado, Skyguy66
2023-01-29 09:32:41, SQM-L,21.85, Up,80%, 37.998, -105.699,  -12, 58, , Crestone  Colorado, Skyguy66
2023-01-28 07:32:15, SQM-L,21.55, Up,80%, 37.998, -105.699,  -3, 47, , Crestone  Colorado, Skyguy66
2023-01-27 10:48:02, SQM-L,21.75, Up,10%, 37.998, -105.699,  -42, 38, , Crestone  Colorado, Skyguy66
2023-01-26 11:54:08, SQM-L,21.95, Up,10%, 37.998, -105.699,  -50, 28, , Crestone  Colorado, Skyguy66
2023-01-25 10:57:13, SQM-L,21.59, Up,20%, 37.998, -105.699,  -57, 18, , Crestone  Colorado, Skyguy66
2023-01-24 12:02:27, SQM-L,21.8, Up,10%, 37.998, -105.699,  -50, 10, , Crestone  Colorado, Skyguy66
2023-01-23 11:24:08, SQM-L,21.63, Up,90%, 37.998, -105.699,  -52, 4, , Crestone  Colorado, Skyguy66
2023-01-22 10:11:29, SQM-L,21.59, Up,10%, 37.998, -105.699,  -57, 0, , Crestone  Colorado, Skyguy66
2023-01-21 10:43:12, SQM-L,22.1, Up,80%, 37.998, -105.699,  -41, 0, , Crestone  Colorado, Skyguy66
2023-01-20 06:01:12, SQM-L,22.07, Up,80%, 37.998, -105.699,  -78, 4, , Crestone  Colorado, Skyguy66
2023-01-19 11:47:51, SQM-L,21.76, Up,20%, 37.998, -105.699,  -7, 8, , Crestone  Colorado, Skyguy66
2023-01-18 06:42:26, SQM-L,22.14, Up,100%, 37.998, -105.699,  -49, 18, , Crestone  Colorado, Skyguy66
2023-01-18 05:22:25, SQM-L,22.05, Up,100%, 37.998, -105.699,  -63, 18, , Crestone  Colorado, Skyguy66
2023-01-17 01:43:31, SQM-L,21.78, Up,90%, 37.998, -105.699,  -69, 29, , Crestone  Colorado, Skyguy66
2023-01-16 08:13:08, SQM-L,21.59, Up,80%, 37.998, -105.699,  -7, 37, , Crestone  Colorado, Skyguy66
2023-01-15 03:12:48, SQM-L,21.83, Up,90%, 37.998, -105.699,  -49, 50, , Crestone  Colorado, Skyguy66
2023-01-14 03:49:07, SQM-L,21.47, Up,0%, 37.998, -105.699,  -32, 59, , Crestone  Colorado, Skyguy66
2023-01-13 03:54:43, SQM-L,21.43, Up,20%, 37.998, -105.699,  -20, 69, , Crestone  Colorado, Skyguy66
2023-01-11 19:08:12, SQM-L,21.54, Up,0%, 37.998, -105.699,  -21, 80, , Crestone  Colorado, Skyguy66
2023-01-10 19:29:37, SQM-L,21.67, Up,80%, 37.998, -105.699,  -26, 87, , Crestone  Colorado, Skyguy66
2023-01-09 19:14:19, SQM-L,21.39, Up,50%, 37.998, -105.699,  -26, 93, , Crestone  Colorado, Skyguy66
2023-01-08 18:25:58, SQM-L,21.31, Up,10%, 37.998, -105.699,  -22, 97, , Crestone  Colorado, Skyguy66
2023-01-07 18:14:39, SQM-L,20.03, Up,10%, 37.998, -105.699,  -23, 99, , Crestone  Colorado, Skyguy66
2023-01-06 06:00:11, SQM-L,19.28, Up,70%, 37.998, -105.699,  77, 100, , Crestone  Colorado, Skyguy66
2023-01-05 05:49:14, SQM-L,19.76, Up,10%, 37.998, -105.699,  79, 97, , Crestone  Colorado, Skyguy66
2023-01-03 04:55:30, SQM-L,21.33, Up,80%, 37.998, -105.699,  71, 87, , Crestone  Colorado, Skyguy66
2023-01-02 04:30:20, SQM-L,21.34, Up,100%, 37.998, -105.699,  64, 80, , Crestone  Colorado, Skyguy66
2023-01-01 03:55:55, SQM-L,22.05, Up,90%, 37.998, -105.699,  59, 71, , Crestone  Colorado, Skyguy66
2022-12-31 05:01:11, SQM-L,21.43, Up,70%, 37.998, -105.699,  37, 62, , Crestone  Colorado, Skyguy66
2022-12-30 05:36:12, SQM-L,21.54, Up,70%, 37.998, -105.699,  19, 52, , Crestone  Colorado, Skyguy66
2022-12-29 01:53:40, SQM-L,21.99, Up,90%, 37.998, -105.699,  41, 39, , Crestone  Colorado, Skyguy66
2022-12-28 04:32:42, SQM-L,21.84, Up,90%, 37.998, -105.699,  5, 30, , Crestone  Colorado, Skyguy66
2022-12-26 05:12:02, SQM-L,21.76, Up,30%, 37.998, -105.699,  -29, 11, , Crestone  Colorado, Skyguy66
2022-12-24 20:52:12, SQM-L,21.7, Up,0%, 37.998, -105.699,  25, 3, , Crestone  Colorado, Skyguy66
2022-12-23 04:28:26, SQM-L,21.74, Up,30%, 37.998, -105.699,  -60, 0, , Crestone  Colorado, Skyguy66
2022-12-22 19:44:24, SQM-L,21.62, Up,0%, 37.998, -105.699,  22, 1, , Crestone  Colorado, Skyguy66
2022-12-21 23:36:08, SQM-L,21.98, Up,100%, 37.998, -105.699,  -16, 3, , Crestone  Colorado, Skyguy66
2022-12-20 03:55:11, SQM-L,21.69, Up,0%, 37.998, -105.699,  -68, 14, , Crestone  Colorado, Skyguy66
2022-12-19 19:09:22, SQM-L,21.66, Up,0%, 37.998, -105.699,  17, 17, , Crestone  Colorado, Skyguy66
2022-12-18 20:11:47, SQM-L,21.59, Up,10%, 37.998, -105.699,  2, 26, , Crestone  Colorado, Skyguy66
2022-12-17 20:28:21, SQM-L,21.67, Up,0%, 37.998, -105.699,  -6, 35, , Crestone  Colorado, Skyguy66
2022-12-16 19:13:33, SQM-L,21.68, Up,0%, 37.998, -105.699,  4, 46, , Crestone  Colorado, Skyguy66
2022-12-15 19:05:22, SQM-L,21.77, Up,20%, 37.998, -105.699,  1, 56, , Crestone  Colorado, Skyguy66
2022-12-14 19:59:12, SQM-L,21.72, Up,80%, 37.998, -105.699,  -13, 65, , Crestone  Colorado, Skyguy66
2022-12-13 21:24:49, SQM-L,21.68, Up,70%, 37.998, -105.699,  -28, 73, , Crestone  Colorado, Skyguy66
2022-12-12 18:29:44, SQM-L,21.82, Up,90%, 37.998, -105.699,  -7, 82, , Crestone  Colorado, Skyguy66
2022-12-11 19:07:20, SQM-L,21.61, Up,10%, 37.998, -105.699,  -17, 88, , Crestone  Colorado, Skyguy66
2022-12-10 18:26:15, SQM-L,21.62, Up,0%, 37.998, -105.699,  -16, 94, , Crestone  Colorado, Skyguy66
2022-12-09 18:02:07, SQM-L,20.68, Up,0%, 37.998, -105.699,  -19, 98, , Crestone  Colorado, Skyguy66
2022-12-08 18:02:31, SQM-L,19.76, Up,0%, 37.998, -105.699,  -24, 100, , Crestone  Colorado, Skyguy66
2022-12-07 05:46:21, SQM-L,19.35, Up,90%, 37.998, -105.699,  74, 99, , Crestone  Colorado, Skyguy66
2022-12-06 05:46:04, SQM-L,21.16, Up,50%, 37.998, -105.699,  70, 96, , Crestone  Colorado, Skyguy66
2022-12-05 05:08:24, SQM-L,21.65, Up,60%, 37.998, -105.699,  65, 92, , Crestone  Colorado, Skyguy66
2022-12-04 05:04:13, SQM-L,21.6, Up,90%, 37.998, -105.699,  56, 85, , Crestone  Colorado, Skyguy66
2022-12-03 05:10:37, SQM-L,21.39, Up,90%, 37.998, -105.699,  45, 77, , Crestone  Colorado, Skyguy66
2022-12-02 02:31:33, SQM-L,21.81, Up,100%, 37.998, -105.699,  47, 66, , Crestone  Colorado, Skyguy66
2022-12-01 04:37:49, SQM-L,21.51, Up,0%, 37.998, -105.699,  26, 56, , Crestone  Colorado, Skyguy66
2022-11-30 05:19:37, SQM-L,21.41, Up,0%, 37.998, -105.699,  7, 46, , Crestone  Colorado, Skyguy66
2022-11-29 05:09:43, SQM-L,21.29, Up,70%, 37.998, -105.699,  -4, 34, , Crestone  Colorado, Skyguy66
2022-11-28 22:17:39, SQM-L,21.24, Up,30%, 37.998, -105.699,  26, 31, , Crestone  Colorado, Skyguy66
2022-11-27 20:59:12, SQM-L,21.38, Up,0%, 37.998, -105.699,  21, 20, , Crestone  Colorado, Skyguy66
2022-11-26 22:46:41, SQM-L,21.68, Up,100%, 37.998, -105.699,  23, 12, , Crestone  Colorado, Skyguy66
2022-11-24 21:43:13, SQM-L,21.52, Up,0%, 37.998, -105.699,  20, 1, , Crestone  Colorado, Skyguy66
2022-11-23 19:50:15, SQM-L,21.73, Up,100%, 37.998, -105.699,  27, 0, , Crestone  Colorado, Skyguy66
2022-11-21 21:14:34, SQM-L,21.71, Up,0%, 37.998, -105.699,  12, 6, , Crestone  Colorado, Skyguy66
2022-11-20 23:02:21, SQM-L,21.56, Up,0%, 37.998, -105.699,  -13, 11, , Crestone  Colorado, Skyguy66
2022-11-19 22:29:52, SQM-L,21.58, Up,0%, 37.998, -105.699,  -11, 19, , Crestone  Colorado, Skyguy66
2022-11-17 21:31:07, SQM-L,21.67, Up,20%, 37.998, -105.699,  -9, 37, , Crestone  Colorado, Skyguy66
2022-11-16 22:10:50, SQM-L,21.6, Up,0%, 37.998, -105.699,  -19, 46, , Crestone  Colorado, Skyguy66
2022-11-15 21:08:00, SQM-L,21.61, Up,0%, 37.998, -105.699,  -13, 56, , Crestone  Colorado, Skyguy66
2022-11-14 19:19:48, SQM-L,21.48, Up,90%, 37.998, -105.699,  -1, 66, , Crestone  Colorado, Skyguy66
2022-11-13 20:05:52, SQM-L,21.76, Up,100%, 37.998, -105.699,  -13, 75, , Crestone  Colorado, Skyguy66
2022-11-12 19:28:06, SQM-L,21.51, Up,0%, 37.998, -105.699,  -14, 83, , Crestone  Colorado, Skyguy66
2022-11-11 18:40:33, SQM-L,21.29, Up,0%, 37.998, -105.699,  -15, 90, , Crestone  Colorado, Skyguy66
2022-11-10 19:16:13, SQM-L,21.06, Up,0%, 37.998, -105.699,  -25, 95, , Crestone  Colorado, Skyguy66
2022-11-09 19:08:00, SQM-L,20.32, Up,90%, 37.998, -105.699,  -30, 98, , Crestone  Colorado, Skyguy66
2022-11-08 05:55:32, SQM-L,21.51, Up,0%, 37.998, -105.699,  66, 100, , Crestone  Colorado, Skyguy66
2022-11-07 06:10:57, SQM-L,19.55, Up,20%, 37.998, -105.699,  62, 98, , Crestone  Colorado, Skyguy66
2022-11-06 06:02:06, SQM-L,21.37, Up,50%, 37.998, -105.699,  54, 95, , Crestone  Colorado, Skyguy66
2022-11-05 05:43:00, SQM-L,21.43, Up,80%, 37.998, -105.699,  46, 89, , Crestone  Colorado, Skyguy66
2022-11-04 03:35:32, SQM-L,21.26, Up,60%, 37.998, -105.699,  43, 80, , Crestone  Colorado, Skyguy66
2022-11-03 03:03:00, SQM-L,21.49, Up,0%, 37.998, -105.699,  37, 70, , Crestone  Colorado, Skyguy66
2022-11-02 01:16:41, SQM-L,21.51, Up,0%, 37.998, -105.699,  31, 59, , Crestone  Colorado, Skyguy66
2022-11-01 00:19:17, SQM-L,21.68, Up,0%, 37.998, -105.699,  26, 47, , Crestone  Colorado, Skyguy66
2022-10-31 23:59:30, SQM-L,21.63, Up,0%, 37.998, -105.699,  26, 47, , Crestone  Colorado, Skyguy66
2022-10-30 23:46:00, SQM-L,21.62, Up,10%, 37.998, -105.699,  24, 35, , Crestone  Colorado, Skyguy66
2022-10-29 22:01:21, SQM-L,21.6, Up,60%, 37.998, -105.699,  23, 24, , Crestone  Colorado, Skyguy66
2022-10-28 21:23:00, SQM-L,21.59, Up,0%, 37.998, -105.699,  25, 15, , Crestone  Colorado, Skyguy66
2022-10-27 04:55:00, SQM-L,22.1, Up,90%, 37.998, -105.699,  -44, 4, , Crestone  Colorado, Skyguy66
2022-10-26 04:05:00, SQM-L,21.89, Up,10%, 37.998, -105.699,  -42, 1, , Crestone  Colorado, Skyguy66
2022-10-25 23:25:01, SQM-L,21.64, Up,100%, 37.998, -105.699,  10, 0, , Crestone  Colorado, Skyguy66
2022-10-24 23:25:00, SQM-L,21.54, Up,0%, 37.998, -105.699,  6, 0, , Crestone  Colorado, Skyguy66
2022-10-23 00:29:57, SQM-L,22.11, Up,80%, 37.998, -105.699,  -16, 7, , Crestone  Colorado, Skyguy66
2022-10-22 22:55:00, SQM-L,22.05, Up,100%, 37.998, -105.699,  2, 7, , Crestone  Colorado, Skyguy66
2022-10-21 22:00:00, SQM-L,21.58, Up,0%, 37.998, -105.699,  8, 14, , Crestone  Colorado, Skyguy66
2022-10-20 20:20:00, SQM-L,21.7, Up,0%, 37.998, -105.699,  22, 22, , Crestone  Colorado, Skyguy66
2022-10-19 23:12:00, SQM-L,21.56, Up,10%, 37.998, -105.699,  -14, 29, , Crestone  Colorado, Skyguy66
2022-10-18 22:02:21, SQM-L,21.56, Up,0%, 37.998, -105.699,  -8, 39, , Crestone  Colorado, Skyguy66
2022-10-17 22:56:03, SQM-L,21.52, Up,0%, 37.998, -105.699,  -19, 48, , Crestone  Colorado, Skyguy66
2022-10-16 23:08:00, SQM-L,21.74, Up,10%, 37.998, -105.699,  -23, 57, , Crestone  Colorado, Skyguy66
2022-10-15 21:26:00, SQM-L,21.49, Up,70%, 37.998, -105.699,  -19, 67, , Crestone  Colorado, Skyguy66
2022-10-14 21:09:00, SQM-L,21.39, Up,0%, 37.998, -105.699,  -23, 76, , Crestone  Colorado, Skyguy66
2022-10-13 20:20:00, SQM-L,21.32, Up,10%, 37.998, -105.699,  -25, 84, , Crestone  Colorado, Skyguy66
2022-10-12 19:55:00, SQM-L,21.27, Up,0%, 37.998, -105.699,  -30, 91, , Crestone  Colorado, Skyguy66
2022-10-11 19:49:14, SQM,20.47, Up,40%, 37.998, -105.699,  -37, 96, , Crestone  Colorado, Skyguy66
2022-10-10 19:47:00, SQM,19.59, Up,30%, 37.998, -105.699,  -43, 99, , Crestone  Colorado, Skyguy66
2022-10-09 19:41:00, SQM,19.22, Up,30%, 37.998, -105.699,  -47, 100, , Crestone  Colorado, Skyguy66
2022-10-09 05:48:00, SQM,19.35, Up,50%, 37.998, -105.699,  51, 100, , Crestone  Colorado, Skyguy66
2022-10-08 05:44:00, SQM,21.04, Up,90%, 37.998, -105.699,  45, 97, , Crestone  Colorado, Skyguy66
2022-10-07 04:51:00, SQM,21.37, Up,0%, 37.998, -105.699,  39, 91, , Crestone  Colorado, Skyguy66
2022-10-05 02:34:00, SQM,21.8, Up,80%, 37.998, -105.699,  28, 73, , Crestone  Colorado, Skyguy66
2022-10-04 02:13:00, SQM,21.66, Up,90%, 37.998, -105.699,  25, 62, , Crestone  Colorado, Skyguy66
2022-10-03 03:21:00, SQM,22.14, Up,100%, 37.998, -105.699,  17, 51, , Crestone  Colorado, Skyguy66
2022-10-02 02:59:00, SQM,22.43, Up,100%, 37.998, -105.699,  13, 40, , Crestone  Colorado, Skyguy66
2022-10-01 04:48:00, SQM,22.19, Up,40%, 37.998, -105.699,  -11, 30, , Crestone  Colorado, Skyguy66
2022-09-30 22:21:00, SQM,21.84, Up,60%, 37.998, -105.699,  26, 27, , Crestone  Colorado, Skyguy66
2022-09-29 01:20:00, SQM,22.13, Up,30%, 37.998, -105.699,  11, 11, , Crestone  Colorado, Skyguy66
2022-09-28 21:10:00, SQM,21.81, Up,60%, 37.998, -105.699,  36, 10, , Crestone  Colorado, Skyguy66
2022-09-27 20:26:56, SQM,21.95, Up,90%, 37.998, -105.699,  42, 4, , Crestone  Colorado, Skyguy66
2022-09-26 23:59:00, SQM,21.61, Up,0%, 37.998, -105.699,  17, 1, , Crestone  Colorado, Skyguy66
2022-09-25 22:15:00, SQM,21.42, Up,40%, 37.998, -105.699,  32, 0, , Crestone  Colorado, Skyguy66
2022-09-24 22:58:00, SQM,21.52, Up,0%, 37.998, -105.699,  20, 1, , Crestone  Colorado, Skyguy66
2022-09-23 23:40:00, SQM,21.65, Up,0%, 37.998, -105.699,  7, 4, , Crestone  Colorado, Skyguy66
2022-09-22 00:23:00, SQM,22.63, Up,100%, 37.998, -105.699,  -11, 15, , Crestone  Colorado, Skyguy66
2022-09-21 22:12:06, SQM,22.56, Up,100%, 37.998, -105.699,  12, 15, , Crestone  Colorado, Skyguy66
2022-09-21 20:38:00, SQM,22.06, Up,100%, 37.998, -105.699,  29, 16, , Crestone  Colorado, Skyguy66
2022-09-20 21:32:00, SQM,22.09, Up,100%, 37.998, -105.699,  12, 23, , Crestone  Colorado, Skyguy66
2022-09-19 23:44:00, SQM,21.48, Up,0%, 37.998, -105.699,  -15, 31, , Crestone  Colorado, Skyguy66
2022-09-18 23:49:30, SQM,21.53, Up,50%, 37.998, -105.699,  -20, 40, , Crestone  Colorado, Skyguy66
2022-09-17 22:39:00, SQM,21.49, Up,0%, 37.998, -105.699,  -19, 50, , Crestone  Colorado, Skyguy66
2022-09-15 21:51:00, SQM-L,21.48, Up,30%, 37.998, -105.699,  -28, 69, , Crestone  Colorado, Skyguy66
